,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,ChurnLabel,ChurnScore,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,TenureMonths,AvgCharge,TotalCharge,TotalRevenue,MonthRoamCharge,AvgExtraDataCharge,AvgRevenue
5126,0,35,30대,1,0,0,1,5,1,0,0,1,0,1,7,0,40,3348,4,0,35930,1184350,45,110108.88888888888,4954900,6139250,26318,0,136427
5127,0,78,70대,0,0,0,0,0,1,0,1,1,0,1,18,0,63,5125,3,0,21700,1388540,76,120861.84210526316,9185500,10574040,18270,0,139132
5128,0,41,40대,0,0,0,0,0,1,0,0,0,1,1,3,0,66,5017,3,0,34800,313240,21,110661.90476190476,2323900,2637140,14916,0,125578
5129,0,71,70대,1,1,1,1,10,1,0,1,0,0,1,11,0,71,6214,4,0,20570,1235990,72,94236.11111111112,6785000,8020990,17166,0,111402
5130,0,27,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,70,5708,5,0,29040,1569460,66,23200.0,1531200,3100660,23779,0,46979
5131,1,23,20대,0,0,0,1,2,0,0,0,0,1,0,48,0,38,5187,5,56500,7120,325440,58,105346.55172413791,6110100,6492040,5611,974,111931
5132,1,21,20대,0,0,0,0,0,0,2,0,0,0,0,0,1,82,5421,3,0,17740,17740,1,24150.0,48300,66040,17740,0,66040
5133,0,24,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,20,4439,3,0,13790,82490,18,25005.555555555555,450100,532590,4582,0,29588
5134,0,49,40대,0,0,0,0,0,1,0,0,0,0,0,19,0,21,3154,4,67800,6670,6670,13,104138.46153846152,1353800,1428270,513,5215,109866
5135,0,31,30대,0,0,0,0,0,1,1,0,0,0,1,11,0,79,4796,4,0,4520,4520,13,65553.84615384616,852200,856720,347,0,65901
5136,1,49,40대,0,0,0,0,0,1,0,0,1,1,0,3,0,29,4740,4,67800,24180,1160170,60,86996.66666666667,5219800,6447770,19336,1130,107462
5137,0,62,60대,1,1,3,1,2,1,0,0,1,1,1,27,0,38,4221,3,0,8480,380360,57,127577.19298245614,7271900,7652260,6672,0,134250
5138,1,54,50대,1,0,0,1,8,1,0,0,0,0,0,0,0,20,5707,4,0,17520,648510,49,23655.102040816328,1159100,1807610,13234,0,36890
5139,0,75,70대,0,0,0,0,0,0,0,1,1,0,0,17,0,23,5296,3,135600,54580,600710,23,70908.69565217392,1630900,2367210,26117,5895,102922
5140,0,38,30대,1,1,3,1,10,1,1,0,0,0,1,56,0,44,4603,5,0,25540,1402100,67,105577.6119402985,7073700,8475800,20926,0,126504
5141,0,76,70대,0,0,0,0,0,1,0,0,0,0,1,26,1,98,2819,3,0,24750,296850,12,118184.6153846154,1536400,1833250,24737,0,152770
5142,0,45,40대,0,1,2,0,0,0,0,0,0,0,0,0,0,53,5986,5,0,52660,2052310,51,29625.49019607843,1510900,3563210,40241,0,69866
5143,0,51,50대,0,0,0,0,0,0,0,1,1,1,0,22,0,39,5858,3,101700,31640,1202320,50,83596.0,4179800,5483820,24046,2034,109676
5144,1,51,50대,0,0,0,0,0,1,0,1,0,0,1,26,1,89,4780,1,0,53790,806370,15,74450.0,1191200,1997570,53758,0,133171
5145,1,67,60대,1,0,0,1,5,1,0,0,0,0,1,24,0,41,2701,4,0,46220,2077280,57,99700.0,5682900,7760180,36443,0,136143
5146,1,44,40대,1,0,0,1,1,0,0,0,0,0,0,0,0,76,4747,3,0,53340,3843470,84,23535.714285714286,1977000,5820470,45755,0,69291
5147,0,63,60대,0,0,0,0,0,1,0,0,0,0,0,27,0,32,2722,5,11300,16270,16270,13,79676.92307692308,1035800,1063370,1251,869,81797
5148,0,21,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,39,4726,3,0,36840,589750,28,22296.42857142857,624300,1214050,21062,0,43358
5149,0,37,30대,0,0,0,0,0,1,0,0,0,0,1,24,0,35,5940,5,0,5420,288720,65,71270.76923076923,4632600,4921320,4441,0,75712
5150,1,42,40대,1,0,0,1,1,1,0,0,0,0,1,8,1,86,2655,2,0,0,0,13,57792.857142857145,809100,809100,0,0,62238
5151,0,74,70대,1,1,3,1,1,1,0,0,1,1,0,20,0,54,6404,4,22600,52090,3699390,83,86328.9156626506,7165300,10887290,44570,272,131172
5152,0,23,20대,0,0,0,1,1,0,0,0,0,0,0,0,0,24,4501,3,0,18530,1113280,72,28623.61111111111,2060900,3174180,15462,0,44085
5153,0,76,70대,1,1,2,1,5,1,0,1,1,0,1,19,0,44,4485,3,0,34130,2419780,83,102420.48192771085,8500900,10920680,29153,0,131574
5154,1,38,30대,1,1,3,1,2,0,2,0,0,0,0,0,0,28,5751,5,0,50400,704780,26,21265.384615384617,552900,1257680,27106,0,48372
5155,0,35,30대,0,0,0,0,0,1,1,0,0,0,0,17,1,91,4154,1,67800,41580,291430,7,102125.0,817000,1176230,41632,9685,168032
5156,0,65,60대,0,0,0,0,0,1,0,0,0,0,1,11,1,73,4287,3,0,21360,1068980,50,112643.13725490196,5744800,6813780,21379,0,136275
5157,0,63,60대,1,1,2,1,5,1,0,0,0,0,0,0,0,22,4933,3,0,13110,904450,81,30560.49382716049,2475400,3379850,11166,0,41726
5158,1,76,70대,0,0,0,0,0,1,1,0,0,0,1,15,1,70,5651,2,0,50740,2484980,49,105600.0,5280000,7764980,50713,0,158468
5159,0,33,30대,1,1,1,1,1,1,0,0,1,0,1,29,0,42,3462,4,0,43960,1625960,49,110244.89795918368,5402000,7027960,33182,0,143427
5160,0,56,50대,0,0,0,0,0,1,0,0,0,1,0,23,1,93,4760,1,158200,44520,1912980,43,116859.09090909093,5141800,7212980,44487,3679,167743
5161,1,63,60대,0,0,0,0,0,1,0,0,0,0,0,20,1,96,3223,1,11300,48930,195830,4,98440.0,492200,699330,48957,2825,174832
5162,0,26,20대,1,0,0,1,5,0,1,1,1,0,1,58,0,70,3345,4,0,0,0,19,43268.42105263158,822100,822100,0,0,43268
5163,0,56,50대,0,0,0,0,0,0,1,0,0,0,0,0,0,48,4565,3,0,14690,836650,69,24188.405797101448,1669000,2505650,12125,0,36313
5164,1,74,70대,1,1,1,1,1,1,1,0,1,0,1,17,1,69,5302,3,0,55260,441600,8,94077.77777777778,846700,1288300,55200,0,161037
5165,1,57,50대,1,0,0,1,9,1,0,0,0,1,0,24,0,58,6301,4,33900,1470,87580,73,87875.34246575342,6414900,6536380,1199,464,89539
5166,1,21,20대,0,1,1,0,0,0,1,0,1,0,1,27,0,72,4057,3,0,21020,42040,14,64007.142857142855,896100,938140,3002,0,67010
5167,1,29,20대,1,0,0,1,7,1,1,0,1,0,1,53,0,53,2333,5,0,36050,1657150,58,80846.55172413793,4689100,6346250,28571,0,109418
5168,1,45,40대,1,1,3,1,5,1,2,0,0,0,0,0,0,55,4582,3,0,20230,1296680,76,28343.42105263158,2154100,3450780,17061,0,45405
5169,1,68,60대,1,0,0,0,0,1,0,1,1,1,1,17,0,56,5881,3,0,54810,3946750,84,105096.42857142857,8828100,12774850,46985,0,152081
5170,0,74,70대,1,0,0,1,1,1,1,0,1,0,1,8,1,81,2076,1,0,29490,472230,16,87558.82352941176,1488500,1960730,29514,0,122545
5171,0,25,20대,0,0,0,0,0,1,2,0,0,0,0,51,1,79,4261,1,45200,25200,25200,1,93950.0,187900,258300,25200,45200,258300
5172,0,42,40대,0,0,0,0,0,0,0,0,0,0,0,18,0,26,3080,4,113000,45310,1133160,37,82783.78378378379,3063000,4309160,30625,3054,116463
5173,1,21,20대,0,0,0,0,0,1,1,1,1,1,1,73,0,33,6474,3,0,9610,616190,76,102857.8947368421,7817200,8433390,8107,0,110965
5174,0,33,30대,1,1,3,1,7,1,1,1,0,0,1,53,0,52,3607,4,0,2600,62600,36,67130.55555555556,2416700,2479300,1738,0,68869
5175,0,20,20대,0,0,0,1,1,1,0,0,0,0,1,42,1,89,2177,1,0,8250,114810,14,98460.0,1476900,1591710,8200,0,113693
5176,1,72,70대,0,0,0,0,0,0,1,0,1,0,1,21,0,77,4452,4,0,1920,28360,27,103692.5925925926,2799700,2828060,1050,0,104742
5177,0,54,50대,0,0,0,0,0,1,0,0,0,0,0,20,1,81,5028,1,22600,0,0,9,54540.0,545400,568000,0,2511,63111
5178,0,67,60대,0,0,0,0,0,0,1,0,0,0,0,0,0,21,4042,3,0,23280,1607760,81,23844.444444444445,1931400,3539160,19848,0,43693
5179,0,77,70대,1,0,0,1,1,1,1,1,0,0,1,8,0,40,5324,4,0,46220,2310850,62,122669.35483870968,7605500,9916350,37271,0,159941
5180,1,31,30대,0,0,0,0,0,1,0,0,1,0,1,25,0,75,4807,5,0,2940,34800,24,96787.5,2322900,2357700,1450,0,98237
5181,1,31,30대,1,0,0,1,1,1,0,1,0,0,1,22,1,97,4718,2,0,29150,552910,19,86680.0,1733600,2286510,29100,0,120342
5182,1,30,30대,0,0,0,0,0,1,0,0,1,1,1,42,0,33,4803,4,0,27010,1865070,81,130102.46913580249,10538300,12403370,23025,0,153128
5183,1,22,20대,0,0,0,1,6,1,0,1,1,0,1,59,0,26,4172,3,0,26220,1730260,78,79269.23076923077,6183000,7913260,22182,0,101452
5184,1,45,40대,1,1,2,1,10,0,1,0,0,0,1,19,0,64,2492,3,0,40230,201140,17,54264.705882352944,922500,1123640,11831,0,66096
5185,0,38,30대,0,1,3,0,0,0,2,0,0,0,0,0,0,77,4430,5,0,5880,17520,15,23706.666666666668,355600,373120,1168,0,24874
5186,0,71,70대,0,0,0,0,0,0,1,1,0,1,1,10,0,34,4204,3,0,15140,1041630,81,87137.03703703704,7058100,8099730,12859,0,99996
5187,0,39,30대,0,0,0,0,0,1,0,0,0,0,1,25,1,89,2577,1,0,50510,606250,12,111230.76923076923,1446000,2052250,50520,0,171020
5188,0,46,40대,0,0,0,0,0,1,1,0,0,0,0,0,0,55,4852,5,0,40230,120680,15,24420.0,366300,486980,8045,0,32465
5189,0,33,30대,1,1,3,1,8,1,1,0,0,0,0,0,0,33,3931,3,0,51080,869080,29,30372.41379310345,880800,1749880,29968,0,60340
5190,0,79,70대,1,0,0,1,1,1,0,0,1,0,1,9,0,36,4429,5,0,41470,2361250,69,104094.20289855072,7182500,9543750,34221,0,138315
5191,1,26,20대,0,0,0,0,0,1,1,0,1,1,1,41,1,70,2885,2,0,20000,758340,38,100374.35897435895,3914600,4672940,19956,0,122972
5192,0,34,30대,0,0,0,0,0,0,1,0,0,0,0,0,0,56,4996,4,0,44070,528280,24,23004.166666666668,552100,1080380,22011,0,45015
5193,0,69,60대,0,0,0,0,0,1,0,0,0,0,1,15,1,98,2018,2,0,34920,837220,24,90592.0,2264800,3102020,34884,0,129250
5194,0,68,60대,0,0,0,0,0,1,0,1,1,0,1,20,0,24,5961,3,0,29490,1858740,75,129110.66666666669,9683300,11542040,24783,0,153893
5195,1,27,20대,0,0,0,0,0,1,1,0,0,0,1,52,0,45,3513,5,0,0,0,13,32161.53846153846,418100,418100,0,0,32161
5196,1,52,50대,0,0,0,0,0,0,0,0,0,0,1,27,1,80,2323,2,0,8590,17290,2,79833.33333333333,239500,256790,8645,0,128395
5197,0,25,20대,0,0,0,0,0,1,1,0,1,1,1,85,1,71,5220,1,0,29950,1078470,36,77235.13513513513,2857700,3936170,29957,0,109338
5198,0,61,60대,0,0,0,0,0,0,1,0,0,0,0,0,0,22,4204,3,0,25990,467260,30,24383.33333333333,731500,1198760,15575,0,39958
5199,0,33,30대,1,1,2,1,2,1,0,0,0,1,1,10,0,75,5870,5,0,38190,2216610,70,125575.71428571428,8790300,11006910,31665,0,157241
5200,0,37,30대,1,0,0,1,1,1,0,0,1,0,1,29,1,89,2075,1,0,20680,866600,42,111123.25581395348,4778300,5644900,20633,0,134402
5201,1,62,60대,0,0,0,0,0,1,0,0,1,0,1,10,1,74,5056,2,0,36270,181480,5,108566.66666666669,651400,832880,36296,0,166576
5202,1,48,40대,1,0,0,1,3,1,0,1,1,0,0,16,1,79,5413,2,0,10170,639240,63,119660.9375,7658300,8297540,10146,0,131706
5203,0,34,30대,1,1,1,1,3,1,0,1,1,0,1,19,0,71,4972,4,0,47010,2349270,62,127940.32258064517,7932300,10281570,37891,0,165831
5204,0,49,40대,1,1,1,1,1,1,2,0,1,0,1,19,1,99,3878,2,0,2150,12660,6,66671.42857142857,466700,479360,2110,0,79893
5205,1,54,50대,0,0,0,0,0,0,1,0,0,0,0,0,1,77,5211,2,0,36730,36730,1,23750.0,47500,84230,36730,0,84230
5206,0,53,50대,1,0,0,1,1,0,0,0,0,0,0,0,0,44,4430,4,0,49950,1348200,39,22846.153846153848,891000,2239200,34569,0,57415
5207,1,27,20대,1,0,0,1,9,0,1,0,0,0,1,27,0,40,4227,4,0,6440,38530,18,51883.333333333336,933900,972430,2140,0,54023
5208,0,44,40대,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3611,5,0,36270,362730,22,29650.0,652300,1015030,16487,0,46137
5209,0,48,40대,1,1,2,1,6,1,1,0,0,0,0,0,0,77,5626,4,0,9940,667720,79,24160.759493670885,1908700,2576420,8452,0,32612
5210,1,60,60대,0,0,0,0,0,0,0,1,0,1,1,28,0,38,5474,3,0,53900,3774650,82,93896.34146341465,7699500,11474150,46032,0,139928
5211,1,32,30대,0,0,0,0,0,0,2,0,0,0,0,0,0,21,3396,3,0,10400,498440,60,24018.33333333333,1441100,1939540,8307,0,32325
5212,1,40,40대,0,0,0,0,0,1,1,0,1,0,1,7,1,75,5497,1,0,46100,736990,16,107605.88235294116,1829300,2566290,46061,0,160393
5213,1,40,40대,0,0,0,0,0,1,1,0,0,0,1,28,0,56,2992,4,0,29490,383860,25,84768.0,2119200,2503060,15354,0,100122
5214,0,30,30대,0,0,0,0,0,1,0,0,0,0,0,52,1,69,5715,2,45200,6550,32660,5,94050.0,564300,642160,6532,9040,128432
5215,1,27,20대,1,0,0,1,5,0,0,1,0,0,0,53,0,40,4689,3,90400,8250,593140,84,93951.19047619047,7891900,8575440,7061,1076,102088
5216,1,54,50대,1,0,0,1,7,1,0,0,1,1,0,24,0,70,5065,4,79100,14580,1045480,84,131055.95238095238,11008700,12133280,12446,941,144443
5217,0,23,20대,0,0,0,0,0,1,1,0,0,0,1,41,0,43,5128,4,0,39890,957340,36,94638.88888888888,3407000,4364340,26592,0,121231
5218,0,34,30대,0,0,0,0,0,1,2,0,0,0,1,18,1,69,4954,1,0,0,0,1,52300.0,104600,104600,0,0,104600
5219,1,33,30대,1,1,3,1,1,1,0,1,1,1,1,53,0,49,5475,4,0,46440,3347170,84,138586.90476190476,11641300,14988470,39847,0,178434
5220,1,52,50대,1,0,0,1,1,1,0,1,1,0,1,4,0,41,5520,3,0,8930,604780,80,99848.75,7987900,8592680,7559,0,107408
5221,1,37,30대,0,0,0,0,0,0,1,0,0,0,1,18,1,93,2078,1,0,43280,86560,2,94166.66666666669,282500,369060,43280,0,184530
5222,0,44,40대,0,1,1,0,0,1,0,0,0,1,1,19,0,33,5900,4,0,20000,1237920,74,121874.32432432432,9018700,10256620,16728,0,138602
5223,1,38,30대,1,0,0,1,10,1,1,1,0,1,1,11,0,56,5246,4,0,28480,1165710,53,86988.67924528301,4610400,5776110,21994,0,108983
5224,1,76,70대,1,1,1,1,7,1,0,1,1,1,1,16,0,55,4162,3,0,23050,1061410,58,129822.41379310343,7529700,8591110,18300,0,148122
5225,0,71,70대,0,0,0,0,0,1,0,0,0,0,1,28,1,67,2930,1,0,34240,102600,3,94100.0,376400,479000,34200,0,159666
5226,0,49,40대,0,0,0,0,0,1,0,0,0,0,1,2,0,28,5579,5,0,18760,18760,13,102807.69230769233,1336500,1355260,1443,0,104250
5227,0,59,50대,1,0,0,1,7,1,1,1,1,1,1,3,0,30,5529,3,0,52550,3733070,83,107157.8313253012,8894100,12627170,44976,0,152134
5228,1,75,70대,1,0,0,1,1,0,1,0,1,0,1,20,1,78,5461,1,0,7800,15480,2,57266.66666666666,171800,187280,7740,0,93640
5229,1,73,70대,0,0,0,0,0,0,1,1,1,0,1,6,1,96,3016,1,0,29040,58200,2,61966.66666666666,185900,244100,29100,0,122050
5230,1,49,40대,0,0,0,0,0,1,1,0,1,1,1,2,0,62,4260,3,0,43960,2636060,72,82575.0,5945400,8581460,36611,0,119186
5231,0,59,50대,0,0,0,0,0,1,0,0,0,0,1,27,0,37,2904,4,0,20110,805920,52,100653.84615384616,5234000,6039920,15498,0,116152
5232,0,39,30대,1,1,1,0,0,0,0,1,1,1,1,15,0,31,3160,3,0,15930,429290,39,121592.30769230767,4742100,5171390,11007,0,132599
5233,0,23,20대,0,0,0,0,0,1,0,0,0,0,1,41,1,91,4849,3,0,55140,165550,3,48925.0,195700,361250,55183,0,120416
5234,1,36,30대,1,0,0,0,0,1,0,0,1,0,1,10,0,27,3964,3,0,0,0,13,34169.230769230766,444200,444200,0,0,34169
5235,0,61,60대,1,1,1,1,5,1,0,0,0,0,1,21,1,90,4525,2,0,55600,333580,6,51442.857142857145,360100,693680,55596,0,115613
5236,0,39,30대,0,0,0,0,0,0,1,0,0,0,1,21,1,73,3017,1,0,54470,54470,1,51200.0,102400,156870,54470,0,156870
5237,0,67,60대,0,0,0,0,0,0,1,0,0,0,1,30,0,63,4478,3,0,15370,520930,46,82854.34782608696,3811300,4332230,11324,0,94178
5238,0,48,40대,1,1,2,1,10,0,1,0,0,0,1,19,0,40,3087,3,0,0,0,44,60365.90909090909,2656100,2656100,0,0,60365
5239,1,53,50대,0,0,0,0,0,0,0,0,1,0,1,26,1,70,3940,1,0,16390,16390,1,85700.0,171400,187790,16390,0,187790
5240,1,62,60대,0,0,0,0,0,1,0,0,0,0,0,0,0,79,5250,3,0,40450,1091350,39,24428.20512820513,952700,2044050,27983,0,52411
5241,1,61,60대,0,0,0,0,0,1,1,1,0,0,1,19,0,52,2452,4,0,18080,216510,24,99554.16666666669,2389300,2605810,9021,0,108575
5242,1,23,20대,0,0,0,0,0,1,2,1,1,1,0,76,0,75,4372,4,135600,48930,3179710,77,70979.22077922078,5465400,8780710,41294,1761,114035
5243,0,24,20대,0,0,0,1,1,0,0,0,0,0,1,51,1,71,4340,1,0,23170,46330,2,85566.66666666667,256700,303030,23165,0,151515
5244,0,54,50대,1,0,0,1,1,1,0,0,0,1,1,21,1,93,2265,1,0,2710,114360,42,124420.93023255814,5350100,5464460,2722,0,130106
5245,1,32,30대,1,1,2,1,6,0,0,1,1,1,0,26,0,26,5453,3,135600,0,0,74,58127.02702702703,4301400,4437000,0,1832,59959
5246,1,54,50대,0,0,0,0,0,0,1,0,0,0,0,0,0,66,3948,3,0,34800,1671720,60,29075.0,1744500,3416220,27862,0,56937
5247,0,52,50대,1,1,3,1,1,0,1,0,0,0,0,0,0,20,3764,4,0,23620,824670,47,23161.702127659573,1088600,1913270,17546,0,40707
5248,0,35,30대,0,0,0,0,0,0,1,0,0,0,0,0,0,79,3718,4,0,20230,20230,13,21923.07692307692,285000,305230,1556,0,23479
5249,1,46,40대,1,0,0,1,2,0,1,0,0,0,0,0,0,20,4890,4,0,42710,3035070,83,23230.12048192771,1928100,4963170,36567,0,59797
5250,1,62,60대,1,1,1,1,9,1,0,1,0,1,1,14,0,41,4754,4,0,52660,3793860,84,129147.61904761904,10848400,14642260,45165,0,174312
5251,0,27,20대,0,1,1,0,0,1,1,0,0,0,1,59,1,78,2010,3,0,16950,202840,12,85207.69230769231,1107700,1310540,16903,0,109211
5252,1,35,30대,0,0,0,0,0,1,0,1,1,1,1,10,0,67,2539,3,0,0,0,43,59172.09302325582,2544400,2544400,0,0,59172
5253,1,42,40대,1,0,0,1,6,1,1,0,0,0,1,22,0,44,2036,4,0,7350,330070,57,58277.19298245614,3321800,3651870,5790,0,64067
5254,0,39,30대,0,0,0,0,0,1,1,0,0,0,0,0,0,9,5368,3,0,34350,2476620,84,23310.714285714286,1958100,4434720,29483,0,52794
5255,0,25,20대,1,1,2,1,6,1,1,0,1,0,0,69,0,27,2719,4,67800,37860,1700990,57,112980.70175438595,6439900,8208690,29841,1189,144012
5256,0,62,60대,0,1,1,0,0,1,1,0,0,0,0,0,0,66,4889,3,0,19890,1230230,74,28520.27027027027,2110500,3340730,16624,0,45145
5257,1,21,20대,0,0,0,0,0,0,1,0,0,0,0,0,0,42,4947,3,0,47910,814840,29,23410.344827586207,678900,1493740,28097,0,51508
5258,0,60,60대,0,0,0,0,0,0,0,1,0,1,0,26,0,44,5418,3,90400,20910,1131360,66,102698.48484848483,6778100,7999860,17141,1369,121210
5259,0,48,40대,0,0,0,0,0,1,0,0,0,0,0,0,0,73,2723,3,0,9040,134920,27,31977.777777777777,863400,998320,4997,0,36974
5260,0,50,50대,1,1,2,1,1,0,0,1,0,0,1,19,0,48,4040,3,0,43840,965020,34,88173.5294117647,2997900,3962920,28382,0,116556
5261,0,41,40대,0,0,0,0,0,1,0,0,0,0,1,23,1,100,3330,2,0,14010,167580,12,97715.3846153846,1270300,1437880,13965,0,119823
5262,0,57,50대,1,0,0,1,2,1,0,0,1,0,0,5,1,67,5375,2,56500,0,0,49,61910.0,3095500,3152000,0,1153,64326
5263,1,23,20대,0,0,0,1,1,0,0,0,0,0,1,51,1,70,5482,3,0,0,0,2,51533.333333333336,154600,154600,0,0,77300
5264,0,62,60대,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5820,3,0,52660,52660,13,23700.0,308100,360760,4050,0,27750
5265,0,63,60대,1,1,2,1,1,0,0,1,0,0,1,18,1,97,5699,1,0,19550,468390,24,64160.0,1604000,2072390,19516,0,86349
5266,1,41,40대,1,0,0,1,3,0,0,1,1,0,1,4,0,37,5136,4,0,41920,2224290,65,87315.38461538461,5675500,7899790,34219,0,121535
5267,1,60,60대,1,0,0,1,8,1,1,0,0,1,1,13,0,25,2219,3,0,23280,976770,54,100740.74074074074,5440000,6416770,18088,0,118829
5268,0,71,70대,1,0,0,1,8,1,0,1,1,1,1,30,0,70,6500,3,0,35820,2004730,68,100504.41176470587,6834300,8839030,29481,0,129985
5269,0,29,20대,0,0,0,0,0,1,1,0,0,1,1,48,0,31,2653,4,0,0,0,40,35337.5,1413500,1413500,0,0,35337
5270,0,46,40대,0,1,1,0,0,0,2,0,0,0,0,0,0,44,2276,3,0,31410,188370,18,22133.33333333333,398400,586770,10465,0,32598
5271,0,34,30대,0,1,1,0,0,1,2,0,0,1,1,17,1,72,3113,2,0,44750,44750,1,63500.0,127000,171750,44750,0,171750
5272,1,48,40대,0,0,0,0,0,1,0,0,0,0,1,4,1,76,2291,3,0,17630,193910,11,88525.0,1062300,1256210,17628,0,114200
5273,1,62,60대,1,0,0,0,0,1,1,0,0,0,1,29,1,97,3982,3,0,42380,1567420,37,93184.2105263158,3541000,5108420,42362,0,138065
5274,1,80,80대,1,0,0,1,10,0,0,1,1,1,1,27,0,20,6335,3,0,13110,730880,68,114529.41176470587,7788000,8518880,10748,0,125277
5275,1,32,30대,0,0,0,0,0,1,0,1,0,0,1,17,0,29,4770,3,0,7680,54010,19,69384.21052631579,1318300,1372310,2842,0,72226
5276,0,69,60대,0,0,0,0,0,0,1,0,1,1,1,25,1,93,4389,3,0,11190,738340,66,131247.76119402985,8793600,9531940,11186,0,144423
5277,1,52,50대,1,1,2,1,7,0,1,0,0,0,0,0,0,60,2010,4,0,14800,368950,37,23632.432432432437,874400,1243350,9971,0,33604
5278,0,50,50대,1,0,0,1,1,1,0,1,1,1,1,22,0,68,4012,3,0,55710,3174740,69,71436.23188405797,4929100,8103840,46010,0,117446
5279,1,52,50대,1,1,1,1,1,0,1,0,0,0,0,0,0,35,3260,5,0,1580,76500,59,23235.593220338986,1370900,1447400,1296,0,24532
5280,1,22,20대,0,1,1,0,0,1,0,1,0,0,1,51,0,22,4194,3,0,0,0,20,45490.0,909800,909800,0,0,45490
5281,0,79,70대,0,0,0,0,0,1,1,0,1,0,1,4,0,27,3606,3,0,0,0,24,35045.833333333336,841100,841100,0,0,35045
5282,1,44,40대,1,1,3,1,7,1,1,0,0,0,0,25,0,44,5040,4,169500,25650,1484480,70,50627.142857142855,3543900,5197880,21206,2421,74255
5283,0,56,50대,0,0,0,0,0,1,1,0,0,0,0,0,0,58,5824,5,0,4290,8590,14,22078.571428571428,309100,317690,613,0,22692
5284,1,63,60대,0,0,0,0,0,1,0,0,0,0,1,2,1,92,3735,2,0,29490,206340,7,92575.0,740600,946940,29477,0,135277
5285,0,23,20대,0,0,0,0,0,1,1,1,0,1,1,73,0,49,4142,4,0,33000,1713420,64,94404.6875,6041900,7755320,26772,0,121176
5286,0,56,50대,1,0,0,1,8,1,0,1,1,1,1,2,0,27,5085,3,0,31640,2212430,82,91870.73170731709,7533400,9745830,26980,0,118851
5287,1,32,30대,0,0,0,0,0,1,1,1,0,0,0,30,1,100,2270,1,22600,4520,98200,22,57573.91304347826,1324200,1445000,4463,1027,65681
5288,0,76,70대,1,0,0,1,3,1,0,1,1,0,1,17,1,72,5712,1,0,55480,2552780,46,117587.2340425532,5526600,8079380,55495,0,175638
5289,0,21,20대,0,1,1,0,0,0,1,0,0,1,1,85,0,71,3124,3,0,16610,648730,51,117709.80392156864,6003200,6651930,12720,0,130430
5290,1,31,30대,1,1,3,0,0,0,0,0,0,0,0,0,0,23,4566,4,0,47230,2978570,75,22608.0,1695600,4674170,39714,0,62322
5291,1,48,40대,1,1,4,1,1,1,0,0,0,0,0,0,0,79,5646,3,0,47350,2558550,66,24093.939393939392,1590200,4148750,38765,0,62859
5292,0,22,20대,0,0,0,0,0,0,2,0,0,0,0,0,0,28,5825,4,0,37860,416180,23,22882.60869565217,526300,942480,18094,0,40977
5293,0,36,30대,1,0,0,1,5,1,1,1,1,1,1,20,0,37,6045,3,0,12430,880160,83,93316.86746987952,7745300,8625460,10604,0,103921
5294,0,61,60대,1,0,0,1,6,1,0,1,0,1,1,21,0,51,4382,3,0,17180,738570,55,99985.45454545454,5499200,6237770,13428,0,113414
5295,0,73,70대,0,0,0,0,0,1,1,0,1,1,1,30,1,82,2645,3,0,6550,246910,38,80610.2564102564,3143800,3390710,6497,0,89229
5296,0,71,70대,1,0,0,0,0,0,0,0,0,0,1,9,0,67,5318,5,0,25200,529180,33,100703.0303030303,3323200,3852380,16035,0,116738
5297,0,49,40대,0,0,0,0,0,1,1,0,0,1,1,2,0,78,4446,3,0,48700,925580,31,103103.2258064516,3196200,4121780,29857,0,132960
5298,0,34,30대,1,0,0,1,9,0,0,1,1,1,1,19,0,23,6251,3,0,16950,998690,71,134438.02816901408,9545100,10543790,14066,0,148504
5299,1,33,30대,1,0,0,1,10,1,0,1,1,1,0,8,0,56,5096,3,79100,50060,3601760,84,122057.14285714286,10252800,13933660,42878,941,165876
5300,0,46,40대,0,0,0,0,0,0,1,0,1,1,0,23,0,77,3055,5,113000,56390,1635900,41,116292.68292682926,4768000,6516900,39900,2756,158948
5301,1,20,20대,0,0,0,1,5,0,1,1,0,1,1,71,0,44,2564,4,0,0,0,48,47170.833333333336,2264200,2264200,0,0,47170
5302,0,40,40대,0,0,0,0,0,0,1,0,0,0,0,0,0,38,4745,5,0,19660,196620,22,23386.36363636364,514500,711120,8937,0,32323
5303,1,39,30대,0,0,0,0,0,1,0,0,0,1,1,27,1,85,2224,3,0,27690,1077570,39,94932.5,3797300,4874870,27630,0,124996
5304,1,77,70대,1,0,0,1,9,1,0,0,0,0,1,20,0,23,3689,3,0,4290,73560,29,108224.13793103448,3138500,3212060,2536,0,110760
5305,0,49,40대,1,1,2,1,5,1,2,0,0,0,1,29,0,56,2047,3,0,19550,234140,24,67154.16666666667,1611700,1845840,9755,0,76910
